Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,Category,Total_Score
15882,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,11/30/2020 16:03,photo,culture,negative,10,,,,
15891,f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,12/7/2020 5:01,photo,culture,negative,10,,,,
16036,80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,dislike,12/6/2020 18:05,photo,Animals,negative,10,,,,
16112,cc253c91-6df6-4de5-ab4e-6d1127620fd6,dislike,9/9/2020 11:20,photo,science,negative,10,,,,
16124,cc253c91-6df6-4de5-ab4e-6d1127620fd6,dislike,9/15/2020 12:15,photo,science,negative,10,,,,
16131,cc253c91-6df6-4de5-ab4e-6d1127620fd6,dislike,4/19/2021 9:55,photo,science,negative,10,,,,
16133,cc253c91-6df6-4de5-ab4e-6d1127620fd6,dislike,6/15/2021 7:34,photo,science,negative,10,,,,
16163,b0fbee80-d1fe-4be5-9a32-47f61e395669,dislike,3/27/2021 14:41,photo,dogs,negative,10,,,,
16191,0c6e8e2a-7692-4490-b545-f76b0d06697a,dislike,5/16/2021 7:34,photo,Animals,negative,10,,,,
16286,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,dislike,5/28/2021 22:34,photo,dogs,negative,10,,,,
16296,140a5163-66d8-4a11-8d4e-a670483bb852,dislike,1/16/2021 1:07,photo,science,negative,10,,,,
16321,140a5163-66d8-4a11-8d4e-a670483bb852,dislike,6/25/2020 6:01,photo,science,negative,10,,,,
16409,efda0319-e547-484a-84b5-c5041a57502c,dislike,9/5/2020 14:44,photo,dogs,negative,10,,,,
16586,2387f014-e650-4df6-8daf-a9d863c10c7e,dislike,9/30/2020 14:30,photo,food,negative,10,,,,
16595,2387f014-e650-4df6-8daf-a9d863c10c7e,dislike,9/15/2020 3:05,photo,food,negative,10,,,,
16747,d624685f-99a7-4aee-902b-283f5cf85ada,dislike,5/23/2021 12:20,photo,Studying,negative,10,,,,
17047,2f5dd79a-8884-4086-ab6f-00b3bea9d366,dislike,10/26/2020 3:19,photo,cooking,negative,10,,,,
17144,cbf66fdd-cd86-4517-8081-181e45f13823,dislike,8/23/2020 16:48,photo,science,negative,10,,,,
17167,18cb1ce7-fb66-4a56-8042-e38c9593ade1,dislike,8/28/2020 6:47,photo,Animals,negative,10,,,,
17172,18cb1ce7-fb66-4a56-8042-e38c9593ade1,dislike,11/3/2020 6:38,photo,Animals,negative,10,,,,
17173,18cb1ce7-fb66-4a56-8042-e38c9593ade1,dislike,12/15/2020 14:06,photo,Animals,negative,10,,,,
17178,18cb1ce7-fb66-4a56-8042-e38c9593ade1,dislike,8/21/2020 23:30,photo,Animals,negative,10,,,,
17422,72167d71-578d-428f-af6d-5a8a92e677af,dislike,10/28/2020 12:28,photo,Animals,negative,10,,,,
17435,b0dd04df-83a1-470f-80ad-bb173a5e44bc,dislike,5/19/2021 5:08,photo,cooking,negative,10,,,,
17461,b0dd04df-83a1-470f-80ad-bb173a5e44bc,dislike,3/9/2021 17:23,photo,cooking,negative,10,,,,
17489,e221de96-8536-4782-8281-f9cda62f3c81,dislike,10/21/2020 23:00,photo,food,negative,10,,,,
17490,e221de96-8536-4782-8281-f9cda62f3c81,dislike,7/9/2020 21:11,photo,food,negative,10,,,,
17594,1287b5c5-604b-462b-bf77-e64a8e89739e,dislike,1/22/2021 10:46,photo,Studying,negative,10,,,,
17602,1287b5c5-604b-462b-bf77-e64a8e89739e,dislike,7/23/2020 10:12,photo,Studying,negative,10,,,,
17603,1287b5c5-604b-462b-bf77-e64a8e89739e,dislike,7/5/2020 5:04,photo,Studying,negative,10,,,,
17652,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,dislike,12/31/2020 8:35,photo,cooking,negative,10,,,,
17653,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,dislike,7/2/2020 8:24,photo,cooking,negative,10,,,,
17677,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,dislike,11/3/2020 20:15,photo,cooking,negative,10,,,,
17689,1b7d1f70-21dd-483b-b395-e15f4c2368f1,dislike,10/19/2020 16:52,photo,Animals,negative,10,,,,
17943,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,3/8/2021 22:15,photo,fitness,negative,10,,,,
17953,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,11/6/2020 3:21,photo,fitness,negative,10,,,,
17960,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,9/10/2020 23:04,photo,fitness,negative,10,,,,
17963,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,12/2/2020 2:09,photo,fitness,negative,10,,,,
17970,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,7/7/2020 16:47,photo,fitness,negative,10,,,,
17975,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,4/8/2021 5:08,photo,fitness,negative,10,,,,
18059,28fc1e6d-eae9-47de-af11-11ad726b2a88,dislike,9/1/2020 2:55,photo,cooking,negative,10,,,,
18070,b6f447e5-0a89-468a-8ad2-fd45676170d5,dislike,6/23/2020 3:05,photo,veganism,negative,10,,,,
18083,b6f447e5-0a89-468a-8ad2-fd45676170d5,dislike,4/10/2021 0:54,photo,veganism,negative,10,,,,
18088,b6f447e5-0a89-468a-8ad2-fd45676170d5,dislike,1/6/2021 0:37,photo,veganism,negative,10,,,,
18111,b6f447e5-0a89-468a-8ad2-fd45676170d5,dislike,7/17/2020 0:59,photo,veganism,negative,10,,,,
18172,088e2e43-61a8-475f-a3e6-061f626b0f16,dislike,2/6/2021 16:51,photo,veganism,negative,10,,,,
18178,088e2e43-61a8-475f-a3e6-061f626b0f16,dislike,1/1/2021 3:31,photo,veganism,negative,10,,,,
18437,bb157107-088c-45aa-8d16-5c093a7471c6,dislike,1/9/2021 13:57,photo,culture,negative,10,,,,
18449,bb157107-088c-45aa-8d16-5c093a7471c6,dislike,12/26/2020 11:45,photo,culture,negative,10,,,,
18462,45630f5a-78c1-46a1-bdc7-79cd11bb3c13,dislike,6/8/2021 19:45,photo,travel,negative,10,,,,
18707,59523d44-6113-46a5-a85b-38de2ce7bfa1,dislike,8/16/2020 12:30,photo,travel,negative,10,,,,
18773,1934a201-0590-41af-bf40-5ddd6254d744,dislike,3/26/2021 8:20,photo,education,negative,10,,,,
18795,1934a201-0590-41af-bf40-5ddd6254d744,dislike,5/2/2021 14:00,photo,education,negative,10,,,,
18891,ef802d01-6269-4d21-9159-f1386c75e789,dislike,12/4/2020 15:44,photo,technology,negative,10,,,,
18897,ef802d01-6269-4d21-9159-f1386c75e789,dislike,10/14/2020 4:04,photo,technology,negative,10,,,,
19021,b15792cb-995f-473e-8372-5cbe88eb059b,dislike,6/28/2020 1:09,photo,travel,negative,10,,,,
19023,b15792cb-995f-473e-8372-5cbe88eb059b,dislike,5/10/2021 17:04,photo,travel,negative,10,,,,
19026,b15792cb-995f-473e-8372-5cbe88eb059b,dislike,7/14/2020 21:25,photo,travel,negative,10,,,,
19168,55f46794-426f-441b-bb60-53b5e6beebc5,dislike,12/4/2020 11:56,photo,food,negative,10,,,,
19361,fa60edda-2d32-42ab-905d-2f5de379c461,dislike,5/24/2021 0:49,photo,fitness,negative,10,,,,
19378,964a54b7-7dc7-40b0-bd94-9898b670f9cd,dislike,6/21/2020 21:49,photo,science,negative,10,,,,
19388,964a54b7-7dc7-40b0-bd94-9898b670f9cd,dislike,9/16/2020 10:36,photo,science,negative,10,,,,
19422,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,dislike,11/8/2020 13:04,photo,tennis,negative,10,,,,
19429,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,dislike,8/1/2020 11:00,photo,tennis,negative,10,,,,
19448,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,dislike,7/3/2020 8:30,photo,tennis,negative,10,,,,
19587,a168836d-7a74-41e2-a8ae-809fa556c8a0,dislike,12/3/2020 16:55,photo,travel,negative,10,,,,
19665,0ac85d23-c8ba-49ed-bec1-493b960a88c0,dislike,3/29/2021 21:50,photo,science,negative,10,,,,
19682,ef619e47-1e88-4e0f-8d91-590cd9ecc137,dislike,8/27/2020 17:37,photo,Animals,negative,10,,,,
19942,96ece45a-89e4-4cf8-b216-c860bf8e158e,dislike,12/14/2020 15:01,photo,food,negative,10,,,,
19971,96ece45a-89e4-4cf8-b216-c860bf8e158e,dislike,8/4/2020 4:42,photo,food,negative,10,,,,
20435,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,dislike,10/23/2020 19:09,photo,science,negative,10,,,,
20454,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,dislike,10/1/2020 0:16,photo,science,negative,10,,,,
20459,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,dislike,4/1/2021 19:34,photo,science,negative,10,,,,
20473,25c36533-1de5-4d82-879b-86180503cf8d,dislike,2/2/2021 11:19,photo,travel,negative,10,,,,
20779,0701343b-6105-40e4-b275-7f3d292b9e20,dislike,2/15/2021 14:41,photo,tennis,negative,10,,,,
20982,aad272f0-2b16-478b-b2c5-c502b060fc30,dislike,5/1/2021 22:42,photo,dogs,negative,10,,,,
21553,e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,10/23/2020 3:37,photo,healthy eating,negative,10,,,,
21558,e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,3/8/2021 3:43,photo,healthy eating,negative,10,,,,
21567,e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,9/13/2020 5:29,photo,healthy eating,negative,10,,,,
21586,e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,5/31/2021 10:38,photo,healthy eating,negative,10,,,,
21674,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,dislike,8/8/2020 18:48,photo,Animals,negative,10,,,,
21703,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,dislike,9/12/2020 17:41,photo,Animals,negative,10,,,,
21839,2ceee25a-8461-4409-ab41-7a72d97d722d,dislike,8/2/2020 1:45,photo,Animals,negative,10,,,,
21866,437fab54-2c89-4b0b-8d89-dd2320d83e81,dislike,4/5/2021 2:29,photo,tennis,negative,10,,,,
21915,a4f6b4c2-36bd-4232-bef8-66577a601163,dislike,2/12/2021 23:51,photo,Animals,negative,10,,,,
22041,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,dislike,3/24/2021 20:23,photo,travel,negative,10,,,,
22043,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,dislike,3/26/2021 22:05,photo,travel,negative,10,,,,
22066,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,4/29/2021 13:41,photo,education,negative,10,,,,
22069,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,10/30/2020 19:34,photo,education,negative,10,,,,
22077,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,1/3/2021 15:05,photo,education,negative,10,,,,
22084,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,dislike,9/20/2020 7:31,photo,education,negative,10,,,,
22309,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,dislike,1/17/2021 8:03,photo,cooking,negative,10,,,,
22313,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,dislike,2/10/2021 7:56,photo,cooking,negative,10,,,,
22321,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,dislike,3/11/2021 8:35,photo,cooking,negative,10,,,,
22519,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,dislike,5/10/2021 19:20,photo,Animals,negative,10,,,,
22562,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,dislike,11/6/2020 11:47,photo,Animals,negative,10,,,,
22590,fa39acec-96b1-441d-8f85-16dfb44bdfba,dislike,3/28/2021 1:43,photo,culture,negative,10,,,,
22607,fa39acec-96b1-441d-8f85-16dfb44bdfba,dislike,1/16/2021 19:11,photo,culture,negative,10,,,,
22610,fa39acec-96b1-441d-8f85-16dfb44bdfba,dislike,6/30/2020 5:31,photo,culture,negative,10,,,,
22620,fa39acec-96b1-441d-8f85-16dfb44bdfba,dislike,9/10/2020 16:05,photo,culture,negative,10,,,,
22686,b6393b8b-320e-4558-8614-20a6727f2eea,dislike,7/13/2020 12:51,photo,food,negative,10,,,,
22689,b6393b8b-320e-4558-8614-20a6727f2eea,dislike,3/12/2021 17:30,photo,food,negative,10,,,,
22734,c892a472-bf81-4946-83c0-d3697ba65b95,dislike,7/19/2020 23:23,photo,soccer,negative,10,,,,
22742,c892a472-bf81-4946-83c0-d3697ba65b95,dislike,2/17/2021 2:22,photo,soccer,negative,10,,,,
22752,c892a472-bf81-4946-83c0-d3697ba65b95,dislike,8/27/2020 17:27,photo,soccer,negative,10,,,,
22755,c892a472-bf81-4946-83c0-d3697ba65b95,dislike,12/13/2020 7:12,photo,soccer,negative,10,,,,
22903,d61c4f76-99c6-4cd7-aaad-b3561880aa26,dislike,3/15/2021 16:13,photo,technology,negative,10,,,,
22908,d61c4f76-99c6-4cd7-aaad-b3561880aa26,dislike,7/4/2020 12:01,photo,technology,negative,10,,,,
22912,d61c4f76-99c6-4cd7-aaad-b3561880aa26,dislike,5/30/2021 22:33,photo,technology,negative,10,,,,
22962,d4012724-c8bf-4db3-8670-dfa1f630a72a,dislike,5/7/2021 0:19,photo,Studying,negative,10,,,,
22967,d4012724-c8bf-4db3-8670-dfa1f630a72a,dislike,10/22/2020 10:18,photo,Studying,negative,10,,,,
22968,d4012724-c8bf-4db3-8670-dfa1f630a72a,dislike,3/5/2021 18:12,photo,Studying,negative,10,,,,
22978,d4012724-c8bf-4db3-8670-dfa1f630a72a,dislike,7/27/2020 15:23,photo,Studying,negative,10,,,,
23474,a03b3048-776e-4925-a52e-f6b1760a1be4,dislike,3/13/2021 4:54,photo,education,negative,10,,,,
23568,33696f53-ab7b-4f3e-b3a4-e0e82990339c,dislike,7/21/2020 0:37,photo,fitness,negative,10,,,,
23656,2669dbfc-65d4-4770-a916-e6507f881131,dislike,6/26/2020 23:55,photo,science,negative,10,,,,
23664,2669dbfc-65d4-4770-a916-e6507f881131,dislike,7/22/2020 3:37,photo,science,negative,10,,,,
23714,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,dislike,7/27/2020 23:03,photo,dogs,negative,10,,,,
23723,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,dislike,7/18/2020 7:49,photo,dogs,negative,10,,,,
23820,4789b064-7b3c-4339-bf15-b9e38222930c,dislike,1/12/2021 18:03,photo,education,negative,10,,,,
23874,edea43f3-1541-4e42-8419-d1cdf749025c,dislike,6/17/2021 7:24,photo,cooking,negative,10,,,,
23883,edea43f3-1541-4e42-8419-d1cdf749025c,dislike,7/3/2020 19:08,photo,cooking,negative,10,,,,
23890,edea43f3-1541-4e42-8419-d1cdf749025c,dislike,10/13/2020 2:13,photo,cooking,negative,10,,,,
24089,d347afb6-c092-4301-ba7d-4c59d10142cb,dislike,2/2/2021 2:08,photo,tennis,negative,10,,,,
24091,d347afb6-c092-4301-ba7d-4c59d10142cb,dislike,11/8/2020 19:11,photo,tennis,negative,10,,,,
24126,d347afb6-c092-4301-ba7d-4c59d10142cb,dislike,1/4/2021 21:24,photo,tennis,negative,10,,,,
24147,62e3c102-b551-4625-b949-d589babb16d8,dislike,10/13/2020 12:05,photo,soccer,negative,10,,,,
24151,62e3c102-b551-4625-b949-d589babb16d8,dislike,9/2/2020 17:25,photo,soccer,negative,10,,,,
24202,37c5a8aa-d239-4b94-ae68-2754825d36ff,dislike,11/5/2020 0:51,photo,public speaking,negative,10,,,,
24216,37c5a8aa-d239-4b94-ae68-2754825d36ff,dislike,5/13/2021 22:18,photo,public speaking,negative,10,,,,
24241,8644e163-704a-4a99-a859-5e07fcfe3879,dislike,3/20/2021 15:40,photo,education,negative,10,,,,
24296,235a0022-a683-4381-8e9e-aaf75fe90734,dislike,1/30/2021 11:33,photo,fitness,negative,10,,,,
24309,235a0022-a683-4381-8e9e-aaf75fe90734,dislike,8/4/2020 9:43,photo,fitness,negative,10,,,,
24316,235a0022-a683-4381-8e9e-aaf75fe90734,dislike,10/4/2020 16:57,photo,fitness,negative,10,,,,
24780,bea01dba-56f4-4d26-82a1-9b13fb382d89,dislike,9/10/2020 7:17,photo,dogs,negative,10,,,,
25035,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,7/10/2020 12:20,photo,technology,negative,10,,,,
25038,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,3/26/2021 22:25,photo,technology,negative,10,,,,
25041,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,4/18/2021 18:18,photo,technology,negative,10,,,,
25050,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,8/25/2020 4:01,photo,technology,negative,10,,,,
25058,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,5/20/2021 8:14,photo,technology,negative,10,,,,
25318,89cb4504-fccd-40f4-945e-410f74ee4735,dislike,9/30/2020 22:28,photo,Animals,negative,10,,,,
25321,89cb4504-fccd-40f4-945e-410f74ee4735,dislike,1/4/2021 6:39,photo,Animals,negative,10,,,,
25356,67766c84-7d8d-46e2-b2e8-8b0f8dc27193,dislike,1/14/2021 13:27,photo,veganism,negative,10,,,,
25362,67766c84-7d8d-46e2-b2e8-8b0f8dc27193,dislike,6/20/2020 19:53,photo,veganism,negative,10,,,,
25371,67766c84-7d8d-46e2-b2e8-8b0f8dc27193,dislike,10/16/2020 17:47,photo,veganism,negative,10,,,,
25378,67766c84-7d8d-46e2-b2e8-8b0f8dc27193,dislike,1/21/2021 23:13,photo,veganism,negative,10,,,,
25381,67766c84-7d8d-46e2-b2e8-8b0f8dc27193,dislike,2/16/2021 8:48,photo,veganism,negative,10,,,,
25418,c54b49c4-b1f2-4641-8595-1cbd19937845,dislike,8/18/2020 1:28,photo,science,negative,10,,,,
25434,c54b49c4-b1f2-4641-8595-1cbd19937845,dislike,10/28/2020 5:40,photo,science,negative,10,,,,
25439,c54b49c4-b1f2-4641-8595-1cbd19937845,dislike,2/2/2021 0:11,photo,science,negative,10,,,,
907,eec5e521-4c28-4e8a-93a9-d544803fad7e,dislike,6/22/2020 5:26,audio,food,negative,10,,,,
925,eec5e521-4c28-4e8a-93a9-d544803fad7e,dislike,7/22/2020 20:32,audio,food,negative,10,,,,
1027,4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,4/13/2021 4:44,audio,Animals,negative,10,,,,
1036,4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,12/7/2020 7:49,audio,Animals,negative,10,,,,
1037,4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,5/3/2021 2:36,audio,Animals,negative,10,,,,
1049,4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,10/19/2020 19:31,audio,Animals,negative,10,,,,
1061,ab4c4756-1c50-4136-bad9-3216e01ffac2,dislike,3/21/2021 16:43,audio,fitness,negative,10,,,,
1082,4478d98e-43e8-4dc0-884d-c1115aa8b970,dislike,9/20/2020 7:23,audio,Animals,negative,10,,,,
1332,2d949603-6676-4402-900b-2c2c78315ea0,dislike,11/15/2020 3:29,audio,culture,negative,10,,,,
1467,82145a60-013e-4d96-81a5-399af8618158,dislike,6/19/2020 10:53,audio,food,negative,10,,,,
1479,82145a60-013e-4d96-81a5-399af8618158,dislike,12/9/2020 5:44,audio,food,negative,10,,,,
1487,82145a60-013e-4d96-81a5-399af8618158,dislike,8/19/2020 16:56,audio,food,negative,10,,,,
1488,82145a60-013e-4d96-81a5-399af8618158,dislike,8/12/2020 3:07,audio,food,negative,10,,,,
1510,78713905-362f-4a87-9671-adab5f1e0e67,dislike,11/2/2020 14:17,audio,dogs,negative,10,,,,
1512,78713905-362f-4a87-9671-adab5f1e0e67,dislike,11/19/2020 2:52,audio,dogs,negative,10,,,,
1668,026973ef-4b73-4901-9160-bc9e04516057,dislike,4/30/2021 3:32,audio,culture,negative,10,,,,
1676,026973ef-4b73-4901-9160-bc9e04516057,dislike,4/4/2021 10:31,audio,culture,negative,10,,,,
1724,f08bdab2-b888-484e-8fd9-919e6ed86c12,dislike,6/14/2021 14:19,audio,education,negative,10,,,,
1863,e2c433d2-096e-484e-8c69-28f0bb69f3b7,dislike,7/26/2020 17:00,audio,science,negative,10,,,,
2236,3c510b35-43e2-4e84-a805-86c5ebddc4cf,dislike,12/27/2020 8:43,audio,Studying,negative,10,,,,
2799,d147ab3c-4097-4eec-b4dc-480e4ece801b,dislike,7/26/2020 12:15,audio,culture,negative,10,,,,
2915,65545cfb-59bb-4dc1-a38b-82f268210da2,dislike,4/24/2021 4:14,audio,technology,negative,10,,,,
2921,65545cfb-59bb-4dc1-a38b-82f268210da2,dislike,10/17/2020 21:17,audio,technology,negative,10,,,,
2976,1000371f-7758-4c44-a1bc-41fd836b0bcb,dislike,1/10/2021 17:47,audio,Studying,negative,10,,,,
2982,1000371f-7758-4c44-a1bc-41fd836b0bcb,dislike,10/26/2020 11:17,audio,Studying,negative,10,,,,
3055,de9796a6-d19d-4c41-a965-7aa4dcc69fee,dislike,2/26/2021 9:45,audio,technology,negative,10,,,,
3419,2b6921de-e7f2-4e30-8feb-36bd41becaf0,dislike,12/1/2020 13:05,audio,travel,negative,10,,,,
3434,2b6921de-e7f2-4e30-8feb-36bd41becaf0,dislike,10/18/2020 22:46,audio,travel,negative,10,,,,
3538,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,dislike,4/4/2021 16:50,audio,tennis,negative,10,,,,
3555,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,dislike,7/11/2020 8:10,audio,tennis,negative,10,,,,
3571,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,dislike,12/22/2020 15:25,audio,tennis,negative,10,,,,
3602,edc4a60a-b5ba-4178-b99e-9d34ed92599c,dislike,6/23/2020 10:02,audio,technology,negative,10,,,,
3603,edc4a60a-b5ba-4178-b99e-9d34ed92599c,dislike,3/20/2021 10:59,audio,technology,negative,10,,,,
3617,edc4a60a-b5ba-4178-b99e-9d34ed92599c,dislike,8/10/2020 19:38,audio,technology,negative,10,,,,
3808,a784c1dd-e2ab-408d-a0c3-226a51d420e1,dislike,1/11/2021 19:35,audio,technology,negative,10,,,,
3812,a784c1dd-e2ab-408d-a0c3-226a51d420e1,dislike,7/7/2020 1:29,audio,technology,negative,10,,,,
3869,5bb364a6-8646-4cdb-b1cf-09f4125718d8,dislike,1/13/2021 4:56,audio,soccer,negative,10,,,,
3870,5bb364a6-8646-4cdb-b1cf-09f4125718d8,dislike,8/16/2020 18:38,audio,soccer,negative,10,,,,
4309,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,dislike,8/27/2020 20:36,audio,culture,negative,10,,,,
4325,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,dislike,10/25/2020 9:22,audio,culture,negative,10,,,,
4470,43e53b12-71cb-4aad-9cb7-8c3572053230,dislike,3/20/2021 2:54,audio,fitness,negative,10,,,,
4504,43e53b12-71cb-4aad-9cb7-8c3572053230,dislike,5/9/2021 4:48,audio,fitness,negative,10,,,,
4549,2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad,dislike,12/10/2020 2:26,audio,travel,negative,10,,,,
4554,2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad,dislike,10/29/2020 0:52,audio,travel,negative,10,,,,
4576,748ab616-8066-4c61-b6af-d7442545d12a,dislike,1/7/2021 8:30,audio,veganism,negative,10,,,,
4580,748ab616-8066-4c61-b6af-d7442545d12a,dislike,5/26/2021 17:28,audio,veganism,negative,10,,,,
4583,748ab616-8066-4c61-b6af-d7442545d12a,dislike,7/4/2020 15:02,audio,veganism,negative,10,,,,
4755,ebdf5d36-9ecc-44d7-b641-d33805709452,dislike,12/17/2020 12:08,audio,cooking,negative,10,,,,
4807,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,dislike,5/16/2021 11:02,audio,Studying,negative,10,,,,
4829,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,dislike,11/6/2020 17:58,audio,Studying,negative,10,,,,
4858,e6b61eab-6879-4618-b189-476f27f02fdd,dislike,12/26/2020 10:39,audio,science,negative,10,,,,
5145,229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,12/22/2020 19:26,audio,food,negative,10,,,,
5159,229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,11/20/2020 7:16,audio,food,negative,10,,,,
5169,229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,5/1/2021 3:27,audio,food,negative,10,,,,
5172,229d5bad-c1e4-439c-8978-0efdcdfea4d1,dislike,7/8/2020 14:59,audio,food,negative,10,,,,
5253,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,dislike,2/16/2021 21:22,audio,cooking,negative,10,,,,
5402,88d65e30-7ca0-4f32-a020-45c4cb3d9632,dislike,7/15/2020 3:13,audio,travel,negative,10,,,,
5423,88d65e30-7ca0-4f32-a020-45c4cb3d9632,dislike,7/11/2020 23:24,audio,travel,negative,10,,,,
5452,05776481-7b58-46d8-abf6-bf4de7831287,dislike,8/4/2020 10:43,audio,travel,negative,10,,,,
5455,05776481-7b58-46d8-abf6-bf4de7831287,dislike,6/13/2021 23:34,audio,travel,negative,10,,,,
5519,58059956-4cde-4671-9baf-904851731540,dislike,11/10/2020 18:05,audio,education,negative,10,,,,
5523,58059956-4cde-4671-9baf-904851731540,dislike,10/11/2020 11:39,audio,education,negative,10,,,,
5744,909cbb46-9789-4e9d-9148-890e5c44a9e2,dislike,6/18/2020 14:34,audio,Animals,negative,10,,,,
5823,3e64dfe3-e832-4352-a170-9806f64ac507,dislike,3/28/2021 5:21,audio,healthy eating,negative,10,,,,
5834,3e64dfe3-e832-4352-a170-9806f64ac507,dislike,10/11/2020 14:04,audio,healthy eating,negative,10,,,,
5835,3e64dfe3-e832-4352-a170-9806f64ac507,dislike,5/24/2021 12:44,audio,healthy eating,negative,10,,,,
5839,3e64dfe3-e832-4352-a170-9806f64ac507,dislike,9/1/2020 1:35,audio,healthy eating,negative,10,,,,
5849,30c8a141-2c2e-4272-8854-ff5673509652,dislike,7/11/2020 14:33,audio,culture,negative,10,,,,
5851,30c8a141-2c2e-4272-8854-ff5673509652,dislike,1/10/2021 17:03,audio,culture,negative,10,,,,
5852,30c8a141-2c2e-4272-8854-ff5673509652,dislike,8/3/2020 19:40,audio,culture,negative,10,,,,
5948,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,dislike,10/8/2020 22:42,audio,Studying,negative,10,,,,
6132,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,dislike,1/24/2021 3:38,audio,fitness,negative,10,,,,
6142,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,dislike,2/4/2021 7:38,audio,fitness,negative,10,,,,
6144,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,dislike,6/24/2020 11:47,audio,fitness,negative,10,,,,
6175,18a07663-ba3c-4ff9-94d3-bd533aa853c2,dislike,4/22/2021 12:03,audio,veganism,negative,10,,,,
6204,a3d563e1-c7a6-4367-9195-cddc36863735,dislike,10/18/2020 13:56,audio,healthy eating,negative,10,,,,
6362,062cbf2f-fc22-4357-8890-63e7f13fcd37,dislike,11/5/2020 21:44,audio,education,negative,10,,,,
6966,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,5/11/2021 0:50,audio,Animals,negative,10,,,,
6969,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,10/9/2020 0:37,audio,Animals,negative,10,,,,
6975,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,2/7/2021 7:30,audio,Animals,negative,10,,,,
6977,990ad477-b9eb-4ea6-9ec8-3f941f53b758,dislike,12/7/2020 14:04,audio,Animals,negative,10,,,,
